FIPS,name10,gisjoin,state,2018 votes,2018 partisanship,Biden 2-Party Only 2020 Margin,Swing 2016 to 2020 (2-Party Margin Only),Clinton 2-Party Only 2016 Margin,Clinton 2016 Margin,Biden 2020 Margin,Swing 2016 to 2020,Total Votes 2020 (AK is Rough Estimate),Rural % (2010),Median Age 2018,% Bachelor Degree or Above,Median Household Income,CVAP,Total Population,White %,Black %,Native %,Asian %,Multiracial %,Pacific Islander %,Hispanic %,Total Adherents (All Types) Per 1000 Population (2010),Evangelical Per 1000 (2010),Black Protestant Per 1000 (2010),Mainline Protestant Per 1000 (2010),Catholic Per 1000 (2010),Orthodox Christian Per 1000 (2010),Other Religion (Non-Christian) Per 1000 (2010),Buddhist Per 1000 (2010),Mormon Per 1000 (2010),Hindu Per 1000 (2010),Muslim Per 1000 (2010),Orthodox Jewish Per 1000 (2010),Reform/Reconstructionist Jewish Per 1000 (2010),,,,,,,,,,,,,,,
48239,Jackson,G4802390,Texas,4745,-0.6749734,-0.670182556,-0.01989242,-0.650290135,-0.6341,-0.6608,-0.0267,6353,0.618,38.5,0.16128,60276,9940,14820,0.69165,0.067907,0,0.003521,0.007545,0.001006,0.227867,720.99,341.529,0,86.25,293.209,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
48241,Jasper,G4802410,Texas,11785,-0.6244378,-0.618778964,-0.011232938,-0.607546026,-0.597586,-0.6142,-0.016614,15611,0.782,40.9,0.123815,46088,26350,35504,0.786528,0.158824,0.002087,0.003036,0.008349,0.000949,0.040228,671.74,507.36,35.7,55.78,53.539,0,19.35,0,19.1,0,0,0,0,,,,,,,,,,,,,,,
48243,Jeff Davis,G4802430,Texas,1174,-0.2235702,-0.220270133,0.024134522,-0.244404655,-0.229219,-0.2169,0.012319,1305,1,54.8,0.350528,53194,1645,2234,0.741641,0.002432,0,0.006079,0.006079,0,0.240122,478.649,207.09,0,108.879,162.25,0,0.43,0,0,0,0,0,0,,,,,,,,,,,,,,,
48245,Jefferson,G4802450,Texas,73830,-0.010992,-0.015988666,-0.011076879,-0.004911787,-0.004782,-0.0158,-0.011018,94759,0.084,36,0.195829,48463,176025,255210,0.479932,0.361966,0.002017,0.026616,0.007272,0.000568,0.12163,776.789,301.61,89.06,56.24,282.279,1.65,45.96,4.067,8.519,0,30.23,0,1.23,,,,,,,,,,,,,,,
48247,Jim Hogg,G4802470,Texas,1426,0.65433855,0.179338014,-0.404197095,0.583535109,0.568664,0.1788,-0.389864,2036,0.174,34.7,0.122935,32049,3485,5282,0.067432,0.001148,0,0,0.005739,0,0.926829,952.08,61.509,0,22.64,867.919,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
48249,Jim Wells,G4802490,Texas,9639,0.10218902,-0.0981972,-0.203364775,0.105167575,0.102916,-0.0975,-0.200416,13669,0.401,34.8,0.12682,42005,28135,41192,0.20686,0.005865,0.001066,0.001777,0.000355,0.00231,0.781766,654.22,187.569,4.73,23.649,422.6,0.91,14.769,0,14.279,0,0,0,0,,,,,,,,,,,,,,,
48251,Johnson,G4802510,Texas,51768,-0.552612,-0.536825043,0.066281332,-0.603106375,-0.579697,-0.5299,0.049797,72020,0.379,36.8,0.183261,62066,116160,163475,0.788481,0.032326,0.0034,0.007317,0.011321,0.002238,0.154959,451.189,368.86,5.45,51.09,12.439,0,13.339,0,12.22,0,0,0,0,,,,,,,,,,,,,,,
48253,Jones,G4802530,Texas,4963,-0.6945396,-0.699939259,-0.025221622,-0.674717637,-0.65151,-0.6914,-0.03989,6741,0.851,38.5,0.114781,45694,15860,19891,0.551702,0.171185,0.001892,0.001576,0.033417,0,0.239596,456.54,338.48,6.88,61.679,49.35,0,0.15,0,0,0,0,0,0,,,,,,,,,,,,,,,
48255,Karnes,G4802550,Texas,4034,-0.286001,-0.525492176,-0.082669791,-0.442822384,-0.43354,-0.5205,-0.08696,5252,0.384,34.7,0.144179,52252,11335,15387,0.415086,0.096162,0.002647,0.000353,0.015439,0,0.470225,552.149,188.68,0,64.219,299.18,0,0.07,0,0,0,0,0,0,,,,,,,,,,,,,,,
48257,Kaufman,G4802570,Texas,38029,-0.4092059,-0.343050916,0.141308798,-0.484359714,-0.467927,-0.3389,0.129027,56718,0.488,35.6,0.207121,65390,79820,118910,0.739163,0.114132,0.004072,0.008832,0.012904,0.000564,0.120271,476.029,342.48,18,44.06,58.67,0.42,12.4,2.583,8.89,0,0,0,0,,,,,,,,,,,,,,,
48259,Kendall,G4802590,Texas,19665,-0.5677796,-0.538710985,0.084615283,-0.623326268,-0.599254,-0.5316,0.067654,26452,0.582,42.1,0.409336,82390,30580,41982,0.792675,0.007194,0.000131,0.005886,0.017495,0.000818,0.175605,513.259,162.349,0,137.62,178.99,0,34.299,0,34.149,0,0,0,0,,,,,,,,,,,,,,,
48261,Kenedy,G4802610,Texas,158,0.18987342,-0.322825099,-0.404792312,0.081967213,0.080645,-0.3195,-0.400145,194,1,39.5,0.067797,36125,370,595,0.121622,0,0,0.010811,0,0,0.878378,300.48,0,0,0,300.48,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
48263,Kent,G4802630,Texas,332,-0.813253,-0.79481489,-0.076437801,-0.718377088,-0.693548,-0.7879,-0.094352,462,1,51.8,0.235612,45926,580,749,0.818965,0.006897,0.006897,0,0,0,0.172414,938.12,779.7,0,68.069,90.349,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
48265,Kerr,G4802650,Texas,22039,-0.5207577,-0.523896314,0.05830647,-0.582202785,-0.559986,-0.5174,0.042586,27745,0.411,47.7,0.255605,52473,39160,51365,0.774132,0.0143,0.002426,0.002426,0.013151,0.000766,0.192671,536.889,253.539,8.32,149.379,107.89,0.2,17.55,0,14.99,0,0,0,0,,,,,,,,,,,,,,,
48267,Kimble,G4802670,Texas,1710,-0.7988166,-0.749899072,0.033600666,-0.783499737,-0.763832,-0.743,0.020832,2292,0.443,52.9,0.220679,42500,3370,4408,0.799703,0.001187,0.001187,0,0.017804,0,0.179525,684.61,381.81,0,194.27,108.53,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
48269,King,G4802690,Texas,129,-0.9527559,-0.8994,0.035664935,-0.935064935,-0.90566,-0.8994,0.00626,159,1,46.5,0.18239,65125,160,228,0.9375,0,0,0,0,0,0.0625,898.6,898.6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
48271,Kinney,G4802710,Texas,1189,-0.4174589,-0.439056357,-0.096158222,-0.342898135,-0.334266,-0.4355,-0.101234,1603,0.205,41.7,0.096469,31468,2595,3675,0.454721,0.001541,0,0,0,0,0.545279,652.309,183.439,0,76.989,391.329,0,0.56,0,0,0,0,0,0,,,,,,,,,,,,,,,
48273,Kleberg,G4802730,Texas,8347,0.04923925,-0.017501265,-0.055924693,0.038423428,0.03669,-0.0173,-0.05399,10944,0.189,28,0.248335,42021,22690,31425,0.235566,0.036139,0.000661,0.013883,0.006302,0,0.70736,671.72,147.81,11.67,45.039,367.99,0,99.219,0,19.589,0,79.26,0,0,,,,,,,,,,,,,,,
48275,Knox,G4802750,Texas,1082,-0.6201117,-0.633212414,-0.006042603,-0.627169811,-0.607901,-0.6284,-0.020499,1456,1,39.5,0.196466,46146,2530,3733,0.683794,0.057312,0.001581,0.001581,0.011462,0,0.245059,888.95,572.47,0,121.54,194.939,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
48277,Lamar,G4802770,Texas,16434,-0.5836358,-0.579787772,0.025260729,-0.605048501,-0.589866,-0.5737,0.016166,21442,0.471,40.8,0.175674,43562,36595,49532,0.794371,0.122558,0.003143,0.008198,0.030469,0.003006,0.038257,578.84,424.68,18.739,72.799,49.549,0,13.07,0,12.89,0,0,0,0,,,,,,,,,,,,,,,
48279,Lamb,G4802790,Texas,3445,-0.6313498,-0.61472343,-0.011941359,-0.602782071,-0.585732,-0.6079,-0.022168,4410,0.577,36,0.159382,43396,8670,13262,0.490773,0.036332,0.002884,0.005767,0.009112,0,0.455017,861.769,552.409,0,93.799,215.569,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
48281,Lampasas,G4802810,Texas,7467,-0.5919587,-0.580809108,0.042220887,-0.623029995,-0.597441,-0.5714,0.026041,10399,0.683,42.2,0.199847,58194,15435,20640,0.767736,0.049239,0.00162,0.006803,0.014253,0.000972,0.159054,312.089,267.67,0,26.53,17.579,0,0.3,0,0,0,0,0,0,,,,,,,,,,,,,,,
48283,La Salle,G4802830,Texas,1460,0.20251397,-0.118637234,-0.247073016,0.128435782,0.124818,-0.1177,-0.242518,2406,0.464,33.8,0.131251,51792,5300,7409,0.180189,0.017925,0,0.001887,0.014151,0,0.784906,804.24,80.89,0,26.289,697.07,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
48285,Lavaca,G4802850,Texas,7686,-0.7584985,-0.737048587,-0.011793215,-0.725255372,-0.713197,-0.7327,-0.019503,10197,0.813,43.5,0.167055,53021,14490,19941,0.819531,0.063147,0.00069,0.003451,0.004486,0,0.108696,1028.4,227.74,30.94,76.989,664.379,0,28.339,0,28.289,0,0,0,0,,,,,,,,,,,,,,,
48287,Lee,G4802870,Texas,5771,-0.5722584,-0.56278412,0.006379014,-0.569163134,-0.554705,-0.5571,-0.002395,8087,0.697,41.5,0.158659,55000,12165,16952,0.732018,0.118372,0,0.011508,0.005343,0,0.132758,603.24,424.87,26.01,46.109,106.189,0,0.059,0,0,0,0,0,0,,,,,,,,,,,,,,,
48289,Leon,G4802890,Texas,6545,-0.7641073,-0.750529821,0.000429083,-0.750958904,-0.736927,-0.7437,-0.006773,8674,1,45,0.163576,44818,12460,17098,0.842697,0.07504,0.004013,0.005217,0.005136,0.004013,0.064205,608.539,378.85,36.659,56.009,137.02,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
48291,Liberty,G4802910,Texas,20410,-0.5785399,-0.602258975,-0.011621609,-0.590637366,-0.578151,-0.5972,-0.019049,29334,0.632,35.7,0.094705,49850,56495,81862,0.727144,0.115762,0.003983,0.005133,0.00885,0.000177,0.138862,516.85,364.939,4.92,30.26,99.469,0,17.269,0,17.07,0,0,0,0,,,,,,,,,,,,,,,
48293,Limestone,G4802930,Texas,6880,-0.5372434,-0.508385532,0.022113543,-0.530499076,-0.519189,-0.5032,0.015989,9095,0.536,40,0.140381,42680,16515,23515,0.681804,0.182864,0.004844,0.004541,0.006297,0.003936,0.115955,571.37,377.61,46.96,98.959,36.99,0,10.859,0,10.82,0,0,0,0,,,,,,,,,,,,,,,
48295,Lipscomb,G4802950,Texas,1066,-0.8188751,-0.803929512,-0.012584844,-0.791344668,-0.768769,-0.7938,-0.025031,1353,1,34.9,0.194725,57372,2195,3469,0.790433,0.006834,0.013667,0,0.018223,0,0.168565,649.909,377.04,0,175.949,96.909,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
48297,Live Oak,G4802970,Texas,3594,-0.6553466,-0.673650282,-0.026479573,-0.647170709,-0.632729,-0.6688,-0.036071,5054,1,42.2,0.131558,55766,9015,12123,0.630616,0.03716,0,0.009429,0.003328,0,0.320022,651.11,293.12,0,66.95,290.87,0,0.17,0,0,0,0,0,0,,,,,,,,,,,,,,,
48299,Llano,G4802990,Texas,10108,-0.613666,-0.606984255,0.03248631,-0.639470565,-0.619699,-0.6014,0.018299,12660,0.452,57.6,0.256672,52178,17030,20640,0.907516,0.001468,0.000587,0.00411,0.029888,0,0.056078,436.709,273.04,0,90.569,72.95,0,0.16,0,0,0,0,0,0,,,,,,,,,,,,,,,
48301,Loving,G4803010,Texas,54,-0.6666667,-0.875012891,-0.004045149,-0.870967742,-0.830769,-0.8485,-0.017731,66,1,55.4,0,81875,60,102,1,0,0.066667,0,0,0,0,73.17,73.17,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
48303,Lubbock,G4803030,Texas,90488,-0.3746574,-0.32676085,0.074930121,-0.401690971,-0.380031,-0.3215,0.058531,120817,0.113,30.7,0.290532,50473,218420,301454,0.604272,0.065928,0.003663,0.013781,0.011469,0.00071,0.300201,575.759,311.829,6.9,85.93,129.969,0.75,40.38,0.369,13.89,0,18.23,0,0.82,,,,,,,,,,,,,,,
48305,Lynn,G4803050,Texas,1688,-0.6504739,-0.624648171,-0.038193578,-0.586454592,-0.56894,-0.6214,-0.05246,2293,0.567,38.2,0.182129,43524,4070,5808,0.540541,0.013514,0.004914,0.004914,0.008354,0.000983,0.42629,825.87,501.269,0,110.4,214.03,0,0.17,0,0,0,0,0,0,,,,,,,,,,,,,,,
48307,McCulloch,G4803070,Texas,2673,-0.733283,-0.711277587,-0.029009953,-0.682267633,-0.667096,-0.7026,-0.035504,3436,0.353,44.6,0.190026,45329,6070,8098,0.696046,0.017298,0.000659,0.002471,0.014827,0,0.270181,566.82,320.779,0,99.239,132.8,0,14,0,14,0,0,0,0,,,,,,,,,,,,,,,
48309,McLennan,G4803090,Texas,74627,-0.2963481,-0.237465677,0.043949031,-0.281414707,-0.268062,-0.2335,0.034562,97872,0.234,33.2,0.23656,48199,172755,248429,0.652572,0.148245,0.0022,0.012301,0.009812,0.000087,0.174727,614.11,349.72,16.41,95.069,118.62,0.68,33.6,0,8.74,0,21.64,0,1.129,,,,,,,,,,,,,,,
48311,McMullen,G4803110,Texas,214,-0.8047,-0.79340173,0.04465495,-0.83805668,-0.829659,-0.7888,0.040859,516,1,40.2,0.232759,68750,475,662,0.589474,0,0.008421,0,0,0,0.4,612.45,302.689,0,0,309.759,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
48313,Madison,G4803130,Texas,3810,-0.6124934,-0.586012295,-0.002363901,-0.583648393,-0.575892,-0.5815,-0.005608,5298,0.674,34.7,0.13634,49428,10120,14128,0.618083,0.189723,0.00247,0.004447,0.018281,0.00247,0.164032,538.129,345.43,13.25,54.38,104.359,0,20.71,0,20.71,0,0,0,0,,,,,,,,,,,,,,,
48315,Marion,G4803150,Texas,3506,-0.4288179,-0.44310711,-0.0048236,-0.43828351,-0.428976,-0.4381,-0.009124,4864,1,50.1,0.148686,37283,8100,10083,0.73642,0.22716,0.005556,0,0.006173,0.004938,0.02037,345.06,234.879,28.449,42.77,38.59,0,0.38,0,0,0,0,0,0,,,,,,,,,,,,,,,
48317,Martin,G4803170,Texas,1530,-0.7337748,-0.731520645,-0.040643248,-0.690877397,-0.674801,-0.7264,-0.051599,2160,1,32.2,0.203647,69722,3640,5614,0.553571,0.006868,0.002747,0.001099,0,0.001099,0.434066,634.09,341.949,0,71.06,208.379,0,12.71,0,0,0,0,0,0,,,,,,,,,,,,,,,
48319,Mason,G4803190,Texas,1956,-0.6253217,-0.626680142,0.021081053,-0.647761194,-0.632961,-0.6201,0.012861,2474,1,46.9,0.199933,40708,2970,4161,0.814815,0.001347,0.003367,0.006734,0.016835,0,0.158249,711.12,294.12,0,279.16,137.84,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
48321,Matagorda,G4803210,Texas,10363,-0.4414031,-0.450207259,-0.040128041,-0.410079218,-0.398983,-0.4453,-0.046317,13727,0.364,37.8,0.166832,45500,24830,36743,0.538462,0.112163,0.002819,0.015505,0.010431,0.001812,0.31917,606.149,266.99,28.879,77.569,221.87,0,10.84,0,10.74,0,0,0,0,,,,,,,,,,,,,,,
48323,Maverick,G4803230,Texas,10595,0.44041954,0.095329365,-0.478423757,0.573753122,0.557919,0.0945,-0.463419,15346,0.093,29.6,0.125161,38035,28845,57970,0.035881,0.004854,0.01144,0.000867,0,0.00104,0.945745,344.41,73.739,0,14.67,232.219,0,23.78,0,23.239,0,0,0,0,,,,,,,,,,,,,,,
48325,Medina,G4803250,Texas,16143,-0.4704179,-0.395734358,0.049926268,-0.445660626,-0.432042,-0.3915,0.040542,22657,0.616,39.3,0.198016,61059,36600,49334,0.481011,0.030874,0.002732,0.005601,0.008197,0.000273,0.471175,489.24,147.87,0,45.539,284.68,0,11.15,0,11.109,0,0,0,0,,,,,,,,,,,,,,,
48327,Menard,G4803270,Texas,783,-0.6833977,-0.613787543,0.017791405,-0.631578947,-0.611111,-0.609,0.002111,1028,1,49.1,0.177739,40606,1710,2123,0.666667,0.008772,0.005848,0,0.023392,0,0.295322,519.629,159.229,0,137.379,223.02,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
48329,Midland,G4803290,Texas,42598,-0.617403,-0.574446476,-0.001060374,-0.573386102,-0.54759,-0.5656,-0.01801,58859,0.123,31.7,0.2737,78888,105120,164194,0.563023,0.062785,0.004376,0.008752,0.008695,0.000618,0.351788,715.429,354.939,10.23,72.209,224.3,0,53.75,0.256,11.56,3.653,37.14,0,0,,,,,,,,,,,,,,,
48331,Milam,G4803310,Texas,7961,-0.515321,-0.523617279,-0.011080143,-0.512537136,-0.497807,-0.5188,-0.020993,10578,0.562,41.3,0.1381,47081,17835,24664,0.698346,0.085506,0.001682,0.004205,0.020409,0,0.189795,614.21,306.66,27.71,116.65,155.629,0,7.549,0,7.549,0,0,0,0,,,,,,,,,,,,,,,
48333,Mills,G4803330,Texas,2003,-0.7725214,-0.782118405,-0.003631623,-0.778486782,-0.760802,-0.7768,-0.015998,2505,1,50.6,0.181765,41827,3630,4902,0.874656,0.001102,0.001102,0.001102,0,0,0.125344,838.33,665.72,0,88.329,84.079,0,0.2,0,0,0,0,0,0,,,,,,,,,,,,,,,
48335,Mitchell,G4803350,Texas,1896,-0.7197656,-0.690746509,-0.02251783,-0.668228679,-0.649362,-0.6875,-0.038138,2579,0.367,34.1,0.118045,49670,6540,8558,0.509939,0.129205,0.006881,0.003058,0.012844,0,0.337156,592.47,351.91,0,65.09,175.479,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
48337,Montague,G4803370,Texas,7373,-0.7775947,-0.774138105,0.015423183,-0.789561289,-0.77185,-0.7657,0.00615,9819,0.589,43.4,0.154732,51774,14390,19409,0.90827,0.003475,0.002085,0,0.022585,0,0.063238,496.68,385.519,0,54.82,56.289,0,0.05,0,0,0,0,0,0,,,,,,,,,,,,,,,
48339,Montgomery,G4803390,Texas,189081,-0.5179974,-0.444478248,0.088172951,-0.532651199,-0.51057,-0.4383,0.07227,271543,0.227,36.9,0.346632,77416,364970,554445,0.773872,0.049182,0.002,0.021029,0.013645,0.000795,0.139491,499.8,261.56,2.65,67.43,128.099,0.2,39.859,0.658,13.65,0.987,22.309,0.13,1.04,,,,,,,,,,,,,,,
48341,Moore,G4803410,Texas,4039,-0.6512384,-0.608209714,-0.040919073,-0.56729064,-0.544852,-0.5986,-0.053748,5508,0.168,30.2,0.143177,51527,11285,21801,0.494905,0.03899,0.00576,0.05051,0.009747,0,0.399646,611.899,358.93,0,66.879,56.57,0,129.52,0,13.06,0,116.049,0,0,,,,,,,,,,,,,,,
48343,Morris,G4803430,Texas,4205,-0.4191847,-0.397600081,0.017304456,-0.414904537,-0.406395,-0.3943,0.012095,5587,0.784,43,0.154733,42961,9280,12424,0.698815,0.239224,0.007543,0.001616,0.007435,0,0.04472,633.289,428.329,89.14,61.39,54.35,0,0.08,0,0,0,0,0,0,,,,,,,,,,,,,,,
48345,Motley,G4803450,Texas,525,-0.849711,-0.858375125,0.009611673,-0.867986799,-0.855285,-0.8558,-0.000515,652,1,38.3,0.166877,43750,845,1156,0.840237,0.004734,0,0,0.004734,0,0.142012,832.23,686.779,0,75.209,70.25,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
48347,Nacogdoches,G4803470,Texas,21167,-0.3189257,-0.317627945,0.048981668,-0.366609613,-0.350323,-0.3128,0.037523,26785,0.465,30.6,0.244883,43598,46525,65558,0.690489,0.188286,0.003761,0.009887,0.012574,0.000086,0.094895,515.539,308.8,39.88,54.03,99.359,0,13.48,0,12.769,0,0,0,0,,,,,,,,,,,,,,,
48349,Navarro,G4803490,Texas,14290,-0.4654599,-0.460285339,0.039339568,-0.499624906,-0.486338,-0.4549,0.031438,19123,0.527,38.6,0.161432,47920,32000,48583,0.693594,0.146719,0.004375,0.00875,0.008438,0.00625,0.131719,528.309,356.61,39.909,84.65,37.71,0,9.429,0,8.48,0,0,0,0,,,,,,,,,,,,,,,
48351,Newton,G4803510,Texas,4650,-0.5716129,-0.612520129,-0.037207858,-0.57531227,-0.565956,-0.6086,-0.042644,6094,1,44.3,0.08869,40950,11100,14057,0.75045,0.195946,0.001802,0.010811,0.017027,0,0.023874,350.089,213.979,83.769,17.239,0,0,35.1,35.029,0,0,0,0,0,,,,,,,,,,,,,,,
48353,Nolan,G4803530,Texas,4031,-0.5991069,-0.560931174,-0.010178063,-0.550753111,-0.519456,-0.5542,-0.034744,5357,0.327,38.5,0.154686,44346,10560,14966,0.631629,0.046875,0.006629,0.005208,0.005114,0,0.304451,690.259,461.949,8.22,96.349,111.719,0,12.029,0,11.369,0,0,0,0,,,,,,,,,,,,,,,
48355,Nueces,G4803550,Texas,93474,-0.0025888,-0.029411765,-0.013726118,-0.015685647,-0.015018,-0.029,-0.013982,127322,0.064,35.3,0.215362,55048,253310,360486,0.345841,0.038431,0.003138,0.01358,0.006376,0.000908,0.591745,604.34,199.02,3.99,42.39,328.279,1.51,29.149,0.165,11.38,1.47,7.469,0,1.42,,,,,,,,,,,,,,,
48357,Ochiltree,G4803570,Texas,2399,-0.8443975,-0.806020067,0.005144647,-0.811164714,-0.784144,-0.7953,-0.011156,3156,0.139,31.6,0.151604,49928,5595,10348,0.630027,0.003575,0.007149,0.002681,0.023235,0,0.333333,689.519,421.209,0,94.299,164.34,0,9.679,0,9.679,0,0,0,0,,,,,,,,,,,,,,,
48359,Oldham,G4803590,Texas,811,-0.8562577,-0.837630169,-0.005733617,-0.831896552,-0.814346,-0.8285,-0.014154,1009,1,29.8,0.225217,63315,1310,2090,0.79771,0.030534,0.003053,0.003053,0.00916,0,0.156489,625.24,469.79,0,57.99,97.469,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
48361,Orange,G4803610,Texas,26180,-0.6327731,-0.642329114,-0.009392606,-0.632936508,-0.618063,-0.6343,-0.016237,35994,0.352,37.8,0.152614,55700,61570,84047,0.850577,0.084051,0.003492,0.006903,0.01007,0,0.044908,624.299,422.61,10.359,40.619,124.98,0,25.73,0,25.539,0,0,0,0,,,,,,,,,,,,,,,
48363,Palo Pinto,G4803630,Texas,9384,-0.639436,-0.647463109,0.010663392,-0.658126501,-0.640312,-0.6406,-0.000288,12489,0.502,40.5,0.165087,45979,20555,28317,0.828266,0.021406,0.007297,0.00073,0.010946,0.001216,0.130625,562.84,451.029,6.62,48.95,40.979,0,15.259,0,9.039,0,0,0,0,,,,,,,,,,,,,,,
48365,Panola,G4803650,Texas,8727,-0.64012,-0.638631791,0.004364318,-0.642996109,-0.634601,-0.6348,-0.000199,11451,0.727,39.3,0.154831,51569,17195,23440,0.785403,0.174469,0.001745,0.001454,0.005525,0,0.031695,488.649,336.319,24.46,72.95,54.59,0,0.34,0,0,0,0,0,0,,,,,,,,,,,,,,,
48367,Parker,G4803670,Texas,54367,-0.7002786,-0.653144016,0.042424877,-0.695568893,-0.671084,-0.644,0.027084,76128,0.561,39.7,0.267581,74625,94330,129802,0.887788,0.011714,0.004558,0.004611,0.016474,0.000212,0.074685,552.169,434.35,0,70.849,38.429,0,8.539,0,8.289,0,0,0,0,,,,,,,,,,,,,,,
48369,Parmer,G4803690,Texas,2027,-0.6536754,-0.627841196,-0.032007863,-0.595833333,-0.579886,-0.6215,-0.041614,2650,0.6,33.9,0.176753,54184,5680,9852,0.470951,0.014085,0.005282,0,0,0,0.509683,766.289,490.41,0,110.14,165.55,0,0.19,0,0,0,0,0,0,,,,,,,,,,,,,,,
48371,Pecos,G4803710,Texas,3507,-0.2410999,-0.398659626,-0.171409502,-0.227250124,-0.218399,-0.3926,-0.174201,4668,0.398,35.9,0.097543,52282,10625,15797,0.320941,0.053176,0.012235,0.001882,0.001882,0.001412,0.608,465.269,167.409,0,51.14,238.599,0,8.13,0,7.799,0,0,0,0,,,,,,,,,,,,,,,
48373,Polk,G4803730,Texas,16707,-0.5489316,-0.550373511,0.017152182,-0.567525693,-0.553546,-0.5452,0.008346,24186,0.776,43.6,0.139774,46182,35790,47837,0.767812,0.108829,0.013551,0.003912,0.014948,0.001676,0.089131,328.339,208.639,8.939,54.369,39.81,0,16.579,0,13.56,0,0,0,0,,,,,,,,,,,,,,,
48375,Potter,G4803750,Texas,24340,-0.4589691,-0.393951736,0.044828636,-0.438780372,-0.417891,-0.3869,0.030991,33337,0.09,33.8,0.147949,43157,75445,120899,0.570548,0.102724,0.005236,0.030883,0.013321,0.000729,0.276625,772.159,501.829,15.929,67.969,131.36,0.66,54.409,11.134,17.199,0,21,0,1.36,,,,,,,,,,,,,,,
48377,Presidio,G4803770,Texas,1661,0.47278287,0.339762461,-0.042228061,0.381990521,0.365036,0.3347,-0.030336,2217,0.405,41.8,0.200565,27061,3175,7123,0.262992,0,0,0.011024,0,0,0.725984,512.149,66.9,0,31.589,409.31,0,4.349,0,0,0,0,0,0,,,,,,,,,,,,,,,
48379,Rains,G4803790,Texas,4371,-0.6870529,-0.719188453,0.007530433,-0.726718886,-0.710487,-0.7125,-0.002013,6053,0.932,48.3,0.117196,49872,8930,11473,0.902016,0.034714,0.007279,0.00112,0.007615,0,0.047592,401.959,321.879,0,23.089,56.899,0,0.089,0,0,0,0,0,0,,,,,,,,,,,,,,,
48381,Randall,G4803810,Texas,48229,-0.6749357,-0.597477881,0.079652683,-0.677130564,-0.646257,-0.5875,0.058757,64674,0.144,35.6,0.3201,67397,96820,132475,0.777009,0.024117,0.003408,0.010483,0.012188,0.000465,0.17233,586.21,489.81,0,53.549,12.929,0,29.92,0,7.53,0,21.059,0,0,,,,,,,,,,,,,,,
48383,Reagan,G4803830,Texas,829,-0.6359223,-0.691252144,-0.072530683,-0.618721461,-0.599558,-0.6851,-0.085542,1124,0.133,31.4,0.106001,70478,2185,3752,0.409611,0.011442,0,0,0.001831,0,0.576659,857.44,436.589,0,68.609,326.699,0,25.539,0,24.35,0,0,0,0,,,,,,,,,,,,,,,
48385,Real,G4803850,Texas,1548,-0.6708034,-0.67390207,0.007363137,-0.681265207,-0.66627,-0.6675,-0.00123,1982,1,55,0.206148,34813,2625,3389,0.864762,0.001524,0,0.001524,0,0,0.133333,687.22,398.91,0,64.969,223.33,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
48387,Red River,G4803870,Texas,4381,-0.5651574,-0.567600242,-0.020408124,-0.547192118,-0.538074,-0.5634,-0.025326,5806,0.757,45.6,0.125738,37955,9670,12275,0.7606,0.170631,0.001551,0.000414,0.019028,0,0.04757,509.56,401.939,0,100.39,7.15,0,0.08,0,0,0,0,0,0,,,,,,,,,,,,,,,
48389,Reeves,G4803890,Texas,2376,0.12849162,-0.23534169,-0.314015292,0.078673602,0.076005,-0.2328,-0.308805,3689,0.145,35.6,0.107813,58384,9165,15125,0.294053,0.027823,0,0.004364,0.003273,0,0.670486,561.269,174.49,0,26.19,348.259,0,12.33,0,12.33,0,0,0,0,,,,,,,,,,,,,,,
48391,Refugio,G4803910,Texas,2463,-0.3035567,-0.332116048,-0.054183087,-0.277932961,-0.270014,-0.3274,-0.057386,3366,0.607,41.9,0.117959,48112,5475,7236,0.454795,0.061187,0.000731,0.001826,0.016438,0,0.463927,779.36,364.079,0,95.629,319.25,0,0.41,0,0,0,0,0,0,,,,,,,,,,,,,,,
48393,Roberts,G4803930,Texas,462,-0.930131,-0.937745543,-0.011274954,-0.926470588,-0.909747,-0.9309,-0.021153,550,1,38,0.262787,73854,610,885,0.893443,0,0,0.016393,0.032787,0,0.065574,668.46,420.879,0,247.58,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
