FIPS,gisjoin,state,county,total_votes,dem_margin,past_pres_partisanship,CVAP,median_age,bachelor %,median_income,rural %,white %,black %,native %,asian %,hispanic %,evangelical,protestant,catholic,mormon,total_religious,black_protestant
5025,G0500250,Arkansas,Cleveland County,3299,-0.518485,-0.4494795,6380,42.5,0.15746528,42429,1,0.84693029,0.10509441,0.00225626,0.00106876,0.02244389,0.390379,0.06284,0,0,0.49131,0.03809
5027,G0500270,Arkansas,Columbia County,8837,-0.260605,-0.2361713,18515,36,0.21914894,36507,0.575,0.59218802,0.34686362,0.00314465,0.01059252,0.02561238,0.304939,0.080319,0.00896,0.00949,0.529279,0.12553
5029,G0500290,Arkansas,Conway County,7837,-0.276649,-0.1952135,15890,41,0.16919262,38266,0.705,0.81790124,0.11794872,0.00493827,0.00052232,0.03751187,0.3071,0.03977,0.084189,0.016079,0.488269,0.04099
5031,G0500310,Arkansas,Craighead County,34968,-0.347286,-0.3098738,74820,33.9,0.25391538,43892,0.322,0.77965476,0.13834027,0.00270207,0.01187745,0.04719879,0.458139,0.05607,0.025609,0.006769,0.561929,0.00679
5033,G0500330,Arkansas,Crawford County,22155,-0.543341,-0.4984702,45050,38.8,0.13549664,41792,0.52,0.85484522,0.01332214,0.01446865,0.01745604,0.06988874,0.41206,0.06081,0.02039,0.009849,0.503199,0
5035,G0500350,Arkansas,Crittenden County,15798,0.090647,0.14889926,35100,34.7,0.17391164,39407,0.209,0.43652926,0.50560482,0.00171679,0.006544,0.02324736,0.327079,0.055109,0.01031,0.00796,0.48831,0.087739
5037,G0500370,Arkansas,Cross County,6831,-0.376055,-0.2978596,13030,40.3,0.14748449,39306,0.568,0.73206763,0.23198107,0.00155808,0.00300075,0.01858157,0.50297,0.084109,0.019589,0,0.678789,0.072129
5039,G0500390,Arkansas,Dallas County,2741,-0.124143,-0.1063554,5865,43.4,0.12687535,35745,0.526,0.53347118,0.40746963,0.00051693,0.01783407,0.02959421,0.347949,0.072819,0.00444,0.007889,0.583419,0.150319
5041,G0500410,Arkansas,Desha County,4226,0.072586,0.12375566,8900,39.3,0.13183521,26519,0.314,0.45913029,0.47629557,0.00114435,0.00114435,0.0524767,0.47455,0.06581,0.006299,0,0.65537,0.10609
5043,G0500430,Arkansas,Drew County,6552,-0.243063,-0.189507,14380,36.8,0.19844492,33092,0.486,0.67101884,0.28729666,0.00085616,0.00123074,0.02948416,0.481769,0.09476,0.01307,0.01183,0.7177,0.11178
5045,G0500450,Arkansas,Faulkner County,46364,-0.309656,-0.3159913,89725,31.9,0.2911415,50872,0.388,0.81310778,0.1113298,0.00328027,0.01236536,0.03947948,0.351899,0.05942,0.044939,0.012869,0.47631,0.00657
5047,G0500470,Arkansas,Franklin County,6698,-0.541064,-0.4441896,13540,41,0.13013869,39482,0.826,0.92640036,0.00904545,0.01398955,0.00359571,0.02814765,0.31443,0.064329,0.03917,0,0.4181,0
5049,G0500490,Arkansas,Fulton County,4744,-0.503772,-0.3310482,9640,48.2,0.11033786,35593,0.929,0.95658953,0.00073855,0.00746759,0.00147711,0.0129657,0.407759,0.032829,0,0,0.44075,0
5051,G0500510,Arkansas,Garland County,40337,-0.337606,-0.2997938,75220,44.1,0.2062306,40011,0.369,0.82921982,0.08162152,0.00685757,0.00711498,0.05214222,0.32548,0.11189,0.046869,0.011269,0.53171,0.02685
5053,G0500530,Arkansas,Grant County,6855,-0.584553,-0.5187529,13725,39.3,0.19836781,49195,0.75,0.93145295,0.04338912,0.00310318,0.00182866,0.00930954,0.407939,0.05064,0.00381,0,0.479579,0.017199
5055,G0500550,Arkansas,Greene County,14422,-0.523904,-0.3685052,32795,38.2,0.16443173,42755,0.415,0.94248486,0.00939536,0.0034061,0.00118871,0.02615156,0.474319,0.06134,0.00974,0.005269,0.5507,0
5057,G0500570,Arkansas,Hempstead County,6984,-0.287133,-0.2623898,15120,38.5,0.12615905,34072,0.558,0.55380944,0.30223343,0.00175612,0.000045,0.12527017,0.324649,0.056479,0.01707,0.00991,0.50847,0.10031
5059,G0500590,Arkansas,Hot Spring County,11815,-0.420546,-0.2901421,26090,40.9,0.13482668,42589,0.66,0.82957536,0.11273923,0.00352871,0.00254187,0.03268541,0.386839,0.04714,0.00273,0,0.48249,0.04571
5061,G0500610,Arkansas,Howard County,4634,-0.386393,-0.3184671,9405,38.6,0.15745338,34672,0.675,0.65411137,0.210499,0.00444873,0.00155706,0.11403574,0.400389,0.057579,0.01088,0,0.58996,0.115239
5063,G0500630,Arkansas,Independence County,13443,-0.518217,-0.4393805,27650,39.2,0.17619067,37592,0.686,0.89295166,0.01949771,0.00318661,0.00858763,0.0599784,0.470079,0.08153,0.00955,0.00982,0.579559,0.0084
5065,G0500650,Arkansas,Izard County,5396,-0.537628,-0.3885942,10835,48.1,0.12379052,35188,1,0.95616968,0.01233192,0.00237724,0.00156006,0.01886933,0.41275,0.05724,0.00913,0,0.492699,0.012779
5067,G0500670,Arkansas,Jackson County,5093,-0.32661,-0.1827193,13885,40.8,0.08645809,31245,0.651,0.77393541,0.17050586,0.00354387,0.00142898,0.02680766,0.475579,0.05584,0.002779,0,0.56398,0.02978
5069,G0500690,Arkansas,Jefferson County,25683,0.251873,0.29032612,54905,38.7,0.16989221,36377,0.309,0.39893624,0.56075154,0.00145058,0.0079989,0.01891276,0.34849,0.07595,0.01448,0.007679,0.597879,0.146379
5071,G0500710,Arkansas,Johnson County,8997,-0.402107,-0.2796987,18200,38,0.15941349,34031,0.714,0.81106628,0.01521614,0.00318924,0.01394813,0.13348703,0.3823,0.035829,0.024199,0.02244,0.47698,0
5073,G0500730,Arkansas,Lafayette County,2835,-0.253846,-0.1843633,5630,45.3,0.13677572,29882,1,0.59323699,0.38697909,0,0.00434966,0.00996212,0.32636,0.048789,0,0,0.44042,0.06501
5075,G0500750,Arkansas,Lawrence County,5629,-0.4927,-0.3155235,13080,41.8,0.13411436,33381,0.636,0.95991723,0.00721253,0.00703518,0.00082767,0.0123559,0.46385,0.0596,0.00488,0,0.528399,0
5077,G0500770,Arkansas,Lee County,3004,0.167217,0.24153037,7835,40.9,0.08156795,25724,0.635,0.40670688,0.57396994,0.00143135,0.00061343,0.01472242,0.25115,0.037799,0.005179,0,0.356769,0.062549
5079,G0500790,Arkansas,Lincoln County,3814,-0.314428,-0.2077295,11170,37.6,0.07803038,32369,1,0.64592752,0.30843201,0.00437747,0,0.03595264,0.26624,0.03191,0.007429,0,0.364019,0.05809
5081,G0500810,Arkansas,Little River County,5192,-0.422422,-0.3628984,9740,41.6,0.09718641,35396,0.685,0.7312936,0.20957514,0.01188966,0,0.03202283,0.48022,0.05527,0.00653,0,0.5951,0.04677
5083,G0500830,Arkansas,Logan County,7839,-0.5089,-0.4187696,16795,42.8,0.13012174,36463,0.71,0.9135628,0.0173695,0.00834283,0.02183725,0.02703442,0.652799,0.059719,0.06742,0,0.796629,0.01642
5085,G0500850,Arkansas,Lonoke County,26766,-0.527454,-0.508211,51700,35.8,0.19506369,56156,0.448,0.86864294,0.05893742,0.0042509,0.00743557,0.04061505,0.35956,0.05909,0.00227,0.013519,0.447759,0.00791
5087,G0500870,Arkansas,Madison County,6782,-0.488233,-0.3294762,11800,42.3,0.11330869,39839,1,0.90546285,0.00044413,0.00818476,0.00418755,0.05247129,0.315449,0.03232,0.009539,0.01603,0.37374,0
5089,G0500890,Arkansas,Marion County,6718,-0.549036,-0.3881719,13450,51.5,0.15316324,33726,1,0.94867106,0.00359668,0.00676664,0.00329188,0.0209705,0.305829,0.05507,0.02042,0,0.38149,0
5091,G0500910,Arkansas,Miller County,16015,-0.436331,-0.3981995,32845,37.6,0.14497132,39955,0.4,0.69662896,0.24943892,0.00588559,0.00130536,0.02899281,0.45856,0.066239,0.032299,0,0.604039,0.04689
5093,G0500930,Arkansas,Mississippi County,12995,-0.105347,-0.0101682,31765,35.9,0.12637011,35003,0.363,0.59125772,0.34770017,0.00061087,0.00205887,0.03902803,0.534529,0.0446,0.010759,0.008259,0.67007,0.06512
5095,G0500950,Arkansas,Monroe County,2766,-0.061373,-0.0006192,5910,45.5,0.09052792,31541,0.69,0.54653938,0.40851233,0.00092814,0.00411032,0.02399894,0.49491,0.089829,0.00798,0,0.695549,0.102829
5097,G0500970,Arkansas,Montgomery County,3445,-0.532453,-0.4256757,7140,49.2,0.12511118,35103,1,0.91406593,0.00582418,0.01351648,0.00736264,0.03901099,0.3723,0.03721,0.010539,0,0.43881,0.01876
5099,G0500990,Arkansas,Nevada County,3233,-0.259704,-0.2015366,6670,44,0.15057338,30750,0.692,0.63694047,0.33975542,0.00219197,0.01315182,0.00299954,0.221849,0.064469,0,0,0.449589,0.16328
5101,G0501010,Arkansas,Newton County,3731,-0.579803,-0.4138214,6365,47.9,0.14831156,33176,1,0.94529294,0,0.0112669,0.00488232,0.01076615,0.25654,0.009599,0,0,0.269389,0
5103,G0501030,Arkansas,Ouachita County,9881,-0.103674,-0.0860882,18910,42.8,0.16616226,31233,0.563,0.55649466,0.40593659,0.00190068,0.00064704,0.01997735,0.51344,0.08093,0.00383,0.006549,0.917419,0.3126
5105,G0501050,Arkansas,Perry County,4213,-0.454947,-0.3539868,7980,43.7,0.10626133,45819,1,0.92338474,0.02547336,0.00292797,0.00107359,0.02371657,0.31824,0.00479,0.023929,0,0.358449,0.01149
5107,G0501070,Arkansas,Phillips County,6894,0.268086,0.32837327,14485,37.3,0.1166469,26829,0.48,0.34738321,0.62220884,0.00010036,0.0011541,0.01665914,0.283589,0.04835,0.009929,0.00763,0.507379,0.15783
5109,G0501090,Arkansas,Pike County,3956,-0.619191,-0.5269271,8135,41.4,0.14846594,34519,1,0.87519288,0.03031678,0.00308614,0.0069892,0.06598893,0.49066,0.04039,0.02214,0.01514,0.58462,0.0163
5111,G0501110,Arkansas,Poinsett County,5283,-0.469049,-0.3417989,18205,39.9,0.09576032,35163,0.711,0.87799925,0.05954996,0.00236211,0.00116033,0.02755791,0.59647,0.05199,0.0085,0,0.67046,0.008009
5113,G0501130,Arkansas,Polk County,8121,-0.656785,-0.5693761,15020,44.1,0.12267632,33202,0.734,0.88506654,0.00379497,0.01187777,0.00384426,0.06298669,0.425319,0.058509,0.027589,0.02551,0.537169,0
5115,G0501150,Arkansas,Pope County,21545,-0.498737,-0.4715006,46645,34.9,0.21334174,40534,0.545,0.85198156,0.02738207,0.0038506,0.0097612,0.08200358,0.348399,0.067409,0.02473,0.01266,0.46436,0.00591
5117,G0501170,Arkansas,Prairie County,3404,-0.490999,-0.4052849,6605,45.4,0.13023178,37500,1,0.85157187,0.13366931,0.00359971,0.00023998,0.00407967,0.372689,0.087209,0.020199,0,0.500519,0.02042
5119,G0501190,Arkansas,Pulaski County,157728,0.177229,0.11459333,286890,36.5,0.3293334,47101,0.123,0.53623222,0.35713848,0.002343,0.02127328,0.05945289,0.33623,0.101189,0.0626,0.010359,0.58123,0.056369
5121,G0501210,Arkansas,Randolph County,6313,-0.483461,-0.2778711,13545,42.9,0.13677094,36318,0.674,0.95302548,0.01046406,0.00591447,0.00045496,0.0177434,0.48356,0.01603,0.072349,0.016699,0.58862,0
5123,G0501230,Arkansas,St. Francis County,7412,0.112517,0.18440565,20330,38,0.1039612,35066,0.516,0.4066906,0.52788366,0.00222033,0.00310846,0.04662695,0.339589,0.044799,0.003259,0,0.51975,0.132099
5125,G0501250,Arkansas,Saline County,51971,-0.433916,-0.4269687,86485,39.2,0.24530288,57632,0.362,0.86668628,0.06028881,0.00288985,0.01008851,0.04235272,0.313759,0.062359,0.01973,0,0.405959,0.010089
5127,G0501270,Arkansas,Scott County,3017,-0.606553,-0.4763736,7845,42,0.10582307,37861,0.704,0.84551168,0.0013132,0.01547697,0.03076635,0.07372667,0.48375,0.022079,0.038189,0,0.571259,0
5129,G0501290,Arkansas,Searcy County,3698,-0.631438,-0.510287,6330,47.5,0.14443877,35542,1,0.93738977,0.0042832,0.01234568,0.01184177,0.01347947,0.40879,0.026359,0,0,0.45686,0.021719
5131,G0501310,Arkansas,Sebastian County,43557,-0.376974,-0.3707624,89030,37.1,0.1878941,40023,0.208,0.7101711,0.06507212,0.01277571,0.04321128,0.13381128,0.460009,0.098799,0.09743,0.013509,0.686899,0.00441
5133,G0501330,Arkansas,Sevier County,4517,-0.483779,-0.4836028,10065,35.2,0.09381463,38956,0.636,0.58960042,0.04967138,0.01861223,0.00476938,0.32338743,0.414,0.038929,0.070349,0,0.537809,0.01149
5135,G0501350,Arkansas,Sharp County,7190,-0.542833,-0.3884388,13360,47.9,0.10089504,31068,0.801,0.94027133,0.00258413,0.00552064,0.00569683,0.02084924,0.54095,0.08017,0.02728,0.01448,0.670759,0
5137,G0501370,Arkansas,Stone County,5527,-0.517978,-0.4519985,9985,49.1,0.14446632,30486,1,0.95185156,0.00079981,0.00311925,0.0020795,0.01703591,0.40818,0.045829,0.01113,0.01662,0.482089,0
5139,G0501390,Arkansas,Union County,16338,-0.272345,-0.2621529,30045,39.5,0.19228666,39836,0.545,0.61342788,0.32972182,0.00746269,0.00483463,0.03684237,0.54346,0.073579,0.016109,0.007129,0.83273,0.190469
5141,G0501410,Arkansas,Van Buren County,7111,-0.522278,-0.3939347,13355,47.2,0.13618426,34576,1,0.93713,0.0006512,0.00378878,0.00236799,0.02888942,0.32674,0.06077,0.020469,0,0.40804,0
5143,G0501430,Arkansas,Washington County,78153,-0.09907,-0.1625319,147315,31.4,0.31176983,45442,0.255,0.72363934,0.03367435,0.00802073,0.02373028,0.16166053,0.335939,0.0809,0.123769,0.014589,0.567549,0.00308
5145,G0501450,Arkansas,White County,27451,-0.584408,-0.537301,58925,36.1,0.19341613,42197,0.543,0.88670819,0.04159953,0.00196643,0.00726945,0.0407749,0.50611,0.049799,0.00972,0.008369,0.58432,0.00839
5147,G0501470,Arkansas,Woodruff County,2550,-0.08907,0.04208566,5335,43.8,0.10216718,30383,1,0.69329259,0.26640477,0.00072748,0.01469518,0.00625637,0.336089,0.067629,0.0062,0,0.456889,0.04174
5149,G0501490,Arkansas,Yell County,6389,-0.48579,-0.3883495,14670,39.3,0.14378051,39323,0.791,0.75971634,0.01920243,0.0068613,0.01418309,0.19299134,0.35217,0.05621,0.08114,0.00865,0.509529,0.01131
6001,G0600010,California,Alameda County,613195,0.64029,0.60691153,1040380,37.2,0.43887831,79831,0.004,0.32630915,0.11015271,0.0030893,0.28013409,0.22555829,0.081719,0.026609,0.15328,0.01651,0.33741,0.01372
6003,G0600030,California,Alpine County,575,0.194352,0.23430322,895,42.8,0.29746835,62375,1,0.67905405,0.00844595,0.18918919,0.00760135,0.0777027,0.042549,0,0,0,0.042549,0
6005,G0600050,California,Amador County,17186,-0.252678,-0.1955352,30240,50.3,0.21512558,57032,0.604,0.79636393,0.02326651,0.01239077,0.01409518,0.13045478,0.086319,0.020109,0.102049,0.031399,0.24434,0
6007,G0600070,California,Butte County,87847,-0.03743,-0.0199445,170635,36.9,0.26145642,44366,0.189,0.73432287,0.01464644,0.00693685,0.04242062,0.15411588,0.103739,0.02851,0.155,0.04253,0.340819,0.00216
6009,G0600090,California,Calaveras County,22334,-0.240621,-0.1696043,35475,51.2,0.20219774,53502,0.754,0.82293969,0.00571594,0.00893116,0.0100029,0.11226472,0.081549,0.021329,0.549649,0.035039,0.689539,0
6011,G0600110,California,Colusa County,6594,-0.134198,-0.2132913,12230,34.7,0.14426523,54946,0.317,0.3689434,0.00992463,0.00894153,0.01619774,0.57820327,0.05164,0.03474,0.42812,0.01737,0.53219,0
6013,G0600130,California,Contra Costa County,415972,0.436169,0.3521174,730755,39.1,0.40269631,82881,0.008,0.45561929,0.08467089,0.00254801,0.1531647,0.25062707,0.077329,0.03117,0.217729,0.0205,0.38473,0.00991
6015,G0600150,California,Del Norte County,9361,-0.172526,-0.0938426,21065,38.1,0.14906672,42363,0.337,0.63077313,0.02287534,0.06048212,0.02352686,0.19277545,0.093739,0.01524,0.055399,0.042399,0.208389,0
6017,G0600170,California,El Dorado County,89228,-0.137225,-0.1780589,136940,45.2,0.32983116,72586,0.347,0.7872623,0.00861202,0.00657377,0.04121312,0.12496175,0.09134,0.016219,0.12868,0.038829,0.28729,0
6019,G0600190,California,Fresno County,250264,0.06125,0.01792317,566160,31.6,0.1973198,45963,0.108,0.30759687,0.04724656,0.00452365,0.09746875,0.520304,0.135419,0.0181,0.309879,0.023,0.517039,0.004469
6021,G0600210,California,Glenn County,9379,-0.28754,-0.253067,16830,36.9,0.12707925,41699,0.409,0.5306334,0.00697026,0.01672863,0.02448527,0.40230912,0.094159,0.047759,0.21734,0.02916,0.395629,0.00679
6023,G0600230,California,Humboldt County,33636,0.250262,0.27200278,105070,37.6,0.28225691,42685,0.298,0.75382817,0.01016408,0.04545724,0.02731133,0.10748472,0.06875,0.03242,0.073549,0.02642,0.21511,0
6025,G0600250,California,Imperial County,41751,0.415109,0.32047193,99250,32.2,0.13957225,42560,0.174,0.119313,0.02346105,0.00643711,0.01245477,0.82703697,0.07281,0.006509,0.28205,0.018039,0.386019,0.00383
6027,G0600270,California,Inyo County,7996,-0.135172,-0.1142359,13695,45.4,0.24491801,47278,0.464,0.64023791,0.00976754,0.10744298,0.01211394,0.21101168,0.08056,0.04556,0.260269,0.033479,0.429899,0.009599
6029,G0600290,California,Kern County,217725,-0.126534,-0.1676194,504215,31.2,0.15664683,49788,0.102,0.36034623,0.05198677,0.00512316,0.04457862,0.51615735,0.136639,0.00888,0.29279,0.02512,0.480189,0.00479
6031,G0600310,California,Kings County,32250,-0.131977,-0.1493411,91830,31.4,0.12788735,47241,0.109,0.33632147,0.05934341,0.00773987,0.03608388,0.53148854,0.065459,0.02344,0.43229,0.015439,0.554279,0.002089
6033,G0600330,California,Lake County,13045,0.036618,0.16942414,48020,45.8,0.16156809,36132,0.331,0.72259504,0.020741,0.02962108,0.01309383,0.18861976,0.08309,0.01764,0.10604,0.035479,0.25518,0
6035,G0600350,California,Lassen County,10422,-0.508362,-0.3971731,25265,36.4,0.12538347,51457,0.705,0.66054156,0.08790108,0.02504304,0.01668493,0.18406636,0.088319,0.009259,0.09712,0.038429,0.233669,0
6037,G0600370,California,Los Angeles County,2652072,0.493439,0.41859225,6123490,35.8,0.30764105,57952,0.006,0.26725123,0.07966289,0.00186584,0.14050743,0.48340192,0.082969,0.023329,0.360839,0.015339,0.531039,0.011439
6039,G0600390,California,Madera County,34263,-0.14678,-0.1714243,88435,33.5,0.13129912,45742,0.329,0.35788245,0.03050872,0.00945451,0.01894814,0.56247799,0.099939,0.018609,0.374939,0.022239,0.52996,0.00454
6041,G0600410,California,Marin County,109941,0.624213,0.51306908,182750,45.7,0.57081337,100310,0.065,0.71854734,0.02255184,0.0018353,0.05600367,0.15786288,0.034929,0.037469,0.305509,0.009779,0.43504,0.003069
6043,G0600430,California,Mariposa County,8877,-0.232398,-0.1824444,14060,50.6,0.22636632,49265,1,0.81501842,0.01280816,0.02147917,0.01269481,0.1013885,0.112209,0.03167,0.25593,0.02148,0.42343,0
6045,G0600450,California,Mendocino County,11435,0.29861,0.38652654,61790,42.3,0.24078819,43510,0.452,0.66375316,0.00570879,0.03194179,0.01740095,0.23973504,0.05592,0.031079,0.171689,0.026579,0.327149,0
6047,G0600470,California,Merced County,42523,0.121375,0.08740352,145565,30.6,0.13662277,44397,0.143,0.29478757,0.03102252,0.00304527,0.07312048,0.57537519,0.10415,0.014359,0.398779,0.01739,0.544789,0.00425
6049,G0600490,California,Modoc County,3359,-0.480201,-0.4179629,6790,47.1,0.18270238,41194,0.7,0.77648622,0.00907783,0.04062881,0.01217757,0.14779143,0.03613,0.01507,0.06256,0.03552,0.15125,0
6051,G0600510,California,Mono County,5154,0.125474,0.08646979,9335,38.9,0.30644988,58937,0.458,0.65860081,0.00526653,0.02256067,0.01188528,0.27506939,0.027809,0.00408,0.90494,0.02373,0.960779,0
6053,G0600530,California,Monterey County,96676,0.40622,0.36861024,229575,33.7,0.23649148,60889,0.098,0.31061295,0.02476284,0.00252208,0.05690363,0.57434548,0.05692,0.027089,0.361519,0.01423,0.494069,0.00289
6055,G0600550,California,Napa County,40393,0.355015,0.28689791,92980,40.7,0.3304608,74609,0.134,0.53717788,0.02023107,0.00302507,0.07623045,0.33491688,0.09762,0.02142,0.351459,0.01619,0.523009,0.00267
6057,G0600570,California,Nevada County,33258,0.048931,-0.0062505,78225,49.5,0.34402034,57429,0.421,0.85634485,0.00478513,0.00888087,0.01263192,0.09143442,0.17746,0.0283,0.080989,0.017039,0.31442,0
6059,G0600590,California,Orange County,1092116,0.085855,-0.0622555,1987335,37.3,0.38447168,78145,0.001,0.41972651,0.01531538,0.00206723,0.19059955,0.34178828,0.114909,0.02544,0.26492,0.022179,0.457629,0.00081
6061,G0600610,California,Placer County,150532,-0.118295,-0.193221,271235,41.5,0.36901691,76926,0.138,0.74269168,0.01392985,0.00337857,0.06607371,0.13466785,0.166849,0.0183,0.147349,0.04356,0.383759,0
6063,G0600630,California,Plumas County,8830,-0.202666,-0.1687071,15145,51.7,0.21939444,50125,0.74,0.83699477,0.00138637,0.01876933,0.00911806,0.08414205,0.083319,0.042289,0.06078,0.03774,0.224569,0
6065,G0600650,California,Riverside County,683612,0.053836,0.01652196,1453255,34.8,0.21189043,57972,0.046,0.37249192,0.05928804,0.00404795,0.05985993,0.47462102,0.10975,0.01349,0.275279,0.02373,0.44437,0.00875
6067,G0600670,California,Sacramento County,467526,0.243566,0.1896039,999780,35.7,0.29283682,57509,0.021,0.4637004,0.09559927,0.00408774,0.14892855,0.22508416,0.111099,0.02396,0.161919,0.031679,0.37073,0.008869
6069,G0600690,California,San Benito County,17572,0.213465,0.20652174,35765,35.1,0.18954748,73814,0.24,0.36147526,0.00716611,0.00303182,0.02492636,0.58334912,0.04874,0.012429,0.562789,0.020829,0.64575,0
6071,G0600710,California,San Bernardino County,598783,0.106414,0.07351634,1311445,32.7,0.1931721,54469,0.047,0.30510729,0.08087133,0.0032467,0.06586009,0.51695832,0.119659,0.01281,0.21881,0.025699,0.39986,0.00736
6073,G0600730,California,San Diego County,1011651,0.197267,0.07567924,2174370,35.3,0.36494431,66529,0.033,0.46711888,0.04741289,0.00363717,0.11343732,0.33083345,0.09767,0.02423,0.25905,0.0231,0.43917,0.003509
6075,G0600750,California,San Francisco County,365295,0.757521,0.7049852,627260,38.4,0.54793235,87701,0,0.41173164,0.05146293,0.00167827,0.33522996,0.15277049,0.037689,0.07365,0.15025,0.00736,0.353079,0.016359
6077,G0600770,California,San Joaquin County,166647,0.14359,0.13703181,433295,33.7,0.1816214,55045,0.085,0.3385628,0.06686484,0.00268164,0.14548023,0.40473519,0.09914,0.017609,0.26804,0.02284,0.441069,0.00474
6079,G0600790,California,San Luis Obispo County,124575,0.081054,0.01027555,213215,39,0.34058966,64014,0.166,0.6968602,0.01861633,0.0036027,0.03613464,0.21922994,0.10193,0.05971,0.33035,0.02305,0.5395,0.004
6081,G0600810,California,San Mateo County,287499,0.572399,0.46664217,486010,39.5,0.47051365,98546,0.019,0.40427136,0.02315872,0.00111958,0.26648365,0.25081882,0.034479,0.033179,0.33911,0.018429,0.46118,0.00285
6083,G0600830,California,Santa Barbara County,164224,0.287223,0.18076782,278445,33.7,0.32231112,65161,0.05,0.45934979,0.01734658,0.0031862,0.05076298,0.44383983,0.05845,0.02503,0.346639,0.017079,0.47604,0.00467
