name_2012,gisjoin,state_2012,2012votes,swing2008to12,obamamargin2012,medianage_2012,bachelorabove_2012,medianincome_2012,rural,white_2012,black_2012,native_2012,asian_2012,hispanic_2012,otherrace_2012,evangelical_2012,mainlineprotestant_2012,catholic_2012,mormon_2012,other religion,County Power Index 2012
Sheridan,G3000910,Montana,1928,-0.264120332,-0.281120332,48.2,0.222932481,48148,1,0.960674157,0.001498127,0.013108614,0.001498127,0.003745318,0.019475655,0.4016,0.428189,0.23168,0.02541,0,0.00398403
Silver Bow,G3000930,Montana,16756,-0.078116018,0.323883982,41.7,0.22091084,39211,0.114,0.936725498,0.001502065,0.017085993,0.00413068,0.030980098,0.009575667,0.05442,0.046549,0.26462,0.050469,0.001811,0.0346247
Stillwater,G3000950,Montana,4702,-0.12727903,-0.44427903,46,0.220292505,53533,1,0.96011396,0.000569801,0.005698006,0.001424501,0.023504274,0.008689459,0.07481,0.072939,0.075459,0.02501,0.00011,0.00971624
Sweet Grass,G3000970,Montana,2117,-0.071578177,-0.528578177,43.1,0.247110403,44179,1,0.981096408,0,0,0,0.007561437,0.011342155,0.07751,0.157759,0.040539,0.030399,0,0.00437458
Teton,G3000990,Montana,3281,-0.136233465,-0.314233465,45.6,0.259120674,42423,1,0.958515284,0.000873362,0.021834061,0.002183406,0.003275109,0.013318777,0.15627,0.201879,0.181129,0.08859,0.00033,0.00677988
Toole,G3001010,Montana,2102,-0.134182683,-0.408182683,42.8,0.170212766,45057,0.43,0.889820359,0.003592814,0.05988024,0,0.031137725,0.015568862,0.07701,0.217129,0.12209,0.052969,0,0.00434359
Treasure,G3001030,Montana,455,-0.125549451,-0.450549451,51.9,0.22181146,38125,1,0.915966387,0,0,0.006722689,0.058823529,0.018487395,0.10306,0.116989,0.39554,0,0,0.00094021
Valley,G3001050,Montana,3859,-0.125696035,-0.246696035,45.8,0.16198786,45083,0.552,0.892010536,0.000702371,0.08428446,0,0.011413521,0.011589113,0.089969,0.211969,0.13706,0.02714,0.00068,0.00797426
Wheatland,G3001070,Montana,992,-0.050395161,-0.424395161,48.5,0.189747004,31496,1,0.979651163,0,0.005813953,0,0.005813953,0.00872093,0.113469,0.1928,0.09225,0.048429,0.000461,0.00204987
Wibaux,G3001090,Montana,544,-0.17975,-0.59375,50.2,0.162518302,45625,1,1,0,0,0,0.005673759,-0.005673759,0.12684,0.10128,0.651919,0,0,0.00112412
Yellowstone,G3001110,Montana,68807,-0.141877411,-0.204877411,38.5,0.288299722,50608,0.167,0.908188254,0.005699274,0.033572287,0.005610223,0.035486887,0.011443074,0.14087,0.08056,0.11593,0.04825,0.0042,0.1421832
Adams,G3100010,Nebraska,12670,-0.065731039,-0.335753749,37.8,0.211654454,49017,0.225,0.941559852,0.006734738,0.002824245,0.008255486,0.03432544,0.006300239,0.20358,0.21455,0.15562,0.01671,0.000219,0.01594957
Antelope,G3100030,Nebraska,3232,-0.116028976,-0.62654703,46.5,0.157614484,40397,1,0.984079602,0.00199005,0,0,0.006965174,0.006965174,0.23231,0.171879,0.311439,0,0.028269,0.00406859
Arthur,G3100050,Nebraska,262,-0.075102313,-0.751908397,37.4,0.272727273,45769,1,0.985294118,0,0,0,0,0.014705882,0,0.68261,0,0,0,0.00032982
Banner,G3100070,Nebraska,411,-0.020529197,-0.708029197,45.2,0.208171206,32292,1,0.973214286,0,0,0.007142857,0.007142857,0.0125,0.089859,0.02319,0,0,0,0.00051739
Blaine,G3100090,Nebraska,303,-0.083082675,-0.788778878,41.3,0.189054726,41364,1,0.988372093,0,0,0,0,0.011627907,0.502089,0.179919,0,0,0,0.00038143
Boone,G3100110,Nebraska,2806,-0.084373401,-0.542765503,45.7,0.141806723,44491,1,0.995198079,0.000960384,0,0.00240096,0.003601441,-0.002160864,0.05631,0.37711,0.35186,0,0,0.00353232
Box Butte,G3100130,Nebraska,4705,-0.040077059,-0.250159405,40.5,0.175214239,44025,0.25,0.897173782,0.001202646,0.020444979,0.001202646,0.068550812,0.011425135,0.10223,0.1644,0.203479,0.022199,0.00009,0.00592287
Boyd,G3100150,Nebraska,1071,-0.108958538,-0.639589169,50.8,0.153585927,38281,1,0.990536278,0,0.002523659,0,0.006309148,0.000630915,0.35017,0.202949,0.258689,0,0,0.00134822
Brown,G3100170,Nebraska,1555,-0.120816191,-0.693247588,46.7,0.195671378,33333,1,0.98377282,0.001622718,0,0.001622718,0.006085193,0.006896552,0.303019,0.24165,0.127189,0,0.00032,0.0019575
Buffalo,G3100190,Nebraska,19453,-0.047038525,-0.421785843,32.3,0.315501279,50307,0.323,0.936877563,0.004686585,0.001757469,0.002196837,0.04466901,0.009812537,0.180319,0.206169,0.19615,0.01273,0.00057,0.02448831
Burt,G3100210,Nebraska,3375,-0.07281488,-0.218666667,47.2,0.172987224,47786,1,0.96499527,0.003784295,0.012298959,0,0.011352886,0.00756859,0.261589,0.37956,0.103819,0,0,0.0042486
Butler,G3100230,Nebraska,3859,-0.08263238,-0.438714693,44.4,0.141129729,50569,0.657,0.974501992,0.00876494,0.003187251,0.00063745,0.011155378,0.001752988,0.091239,0.09529,0.435259,0,0,0.00485788
Cass,G3100250,Nebraska,12180,-0.066557852,-0.26182266,40.9,0.242745601,64979,0.73,0.9671123,0.005614973,0.001336898,0.002139037,0.017914439,0.005882353,0.074719,0.15875,0.101299,0.01173,0.00023,0.01533273
Cedar,G3100270,Nebraska,4334,-0.122748356,-0.535302261,44.5,0.162018592,43718,1,0.986322188,0.000607903,0.001519757,0.000607903,0.007598784,0.003343465,0.034119,0.26943,0.539429,0,0.00068,0.00545583
Chase,G3100290,Nebraska,1867,-0.09632073,-0.712372791,43.7,0.14071963,43125,1,0.976909414,0,0,0,0.017761989,0.005328597,0.33636,0.177259,0.165909,0,0,0.00235026
Cherry,G3100310,Nebraska,3064,-0.11655405,-0.692232376,47.1,0.210183398,45172,0.525,0.911209767,0.002219756,0.016648169,0.014428413,0.028856826,0.02663707,0.17749,0.133199,0.14003,0.02153,0.001049,0.0038571
Cheyenne,G3100330,Nebraska,4649,-0.012947963,-0.508711551,40.3,0.252525253,50694,0.363,0.937583001,0.001328021,0.007304117,0.01062417,0.039176627,0.003984064,0.148129,0.257149,0.15003,0.03981,0.000199,0.00585237
Clay,G3100350,Nebraska,2947,-0.070448458,-0.531048524,43.8,0.178660613,45711,1,0.959830867,0.000845666,0.005285412,0,0.031712474,0.002325581,0.155,0.333689,0.132069,0,0,0.00370982
Colfax,G3100370,Nebraska,3069,-0.073756712,-0.352557836,34.4,0.124032208,48561,0.405,0.821034775,0.005937235,0.000678541,0,0.16115352,0.011195929,0.060579,0.11545,0.42387,0,0,0.0038634
Cuming,G3100390,Nebraska,3976,-0.10729332,-0.464034205,43.4,0.180788256,47325,0.652,0.966012085,0.00060423,0.00060423,0.001510574,0.023413897,0.007854985,0.32542,0.15527,0.414709,0,0.00044,0.00500517
Custer,G3100410,Nebraska,5498,-0.027026093,-0.584394325,44.7,0.195649325,44306,0.677,0.978851964,0.000483384,0.000483384,0,0.010876133,0.009305136,0.159159,0.27443,0.073959,0.0149,0.00018,0.00692113
Dakota,G3100430,Nebraska,6136,0.018560329,-0.028031291,32.8,0.103718655,44928,0.211,0.749188312,0.006493506,0.025162338,0.025974026,0.190746753,0.002435065,0.09231,0.16424,0.218889,0,0.0149,0.00772427
Dawes,G3100450,Nebraska,3728,-0.07204488,-0.361051502,34.9,0.360635261,36974,0.399,0.893243243,0.021621622,0.02972973,0.010135135,0.038513514,0.006756757,0.12775,0.157919,0.13124,0.024829,0.014161,0.00469297
Dawson,G3100470,Nebraska,7859,-0.03164252,-0.414938287,36.5,0.153440874,45208,0.267,0.827835052,0.015120275,0.003436426,0.004810997,0.143986254,0.004810997,0.1579,0.232259,0.203439,0.019359,0.012661,0.00989326
Deuel,G3100490,Nebraska,1017,-0.046392595,-0.538839725,49.1,0.173184358,40093,1,0.974193548,0.002580645,0.002580645,0,0.012903226,0.007741935,0.232349,0.280779,0.108189,0,0,0.00128025
Dixon,G3100510,Nebraska,2686,-0.025476889,-0.325763217,41,0.163064833,45814,1,0.949052133,0.000947867,0.002369668,0,0.041469194,0.006161137,0.16933,0.296329,0.1625,0,0.00017,0.00338126
Dodge,G3100530,Nebraska,14950,-0.102078741,-0.222207358,40.2,0.175038113,46475,0.251,0.941439761,0.003356956,0.002424468,0.005594927,0.038604998,0.008578888,0.19337,0.23758,0.04628,0.014039,0.005261,0.01881973
Douglas,G3100550,Nebraska,223927,-0.076606597,-0.030206273,33.6,0.361975401,53295,0.022,0.814723376,0.10355179,0.004699248,0.013073729,0.04852149,0.015430367,0.12531,0.10076,0.239719,0.0138,0.026059,0.28188938
Dundy,G3100570,Nebraska,985,-0.070915549,-0.625380711,47.4,0.216032609,39596,1,0.98,0.002666667,0,0.002666667,0.013333333,0.001333333,0.02191,0.46116,0.06723,0,0,0.00123996
Fillmore,G3100590,Nebraska,2879,-0.094110341,-0.416811393,45.9,0.184722556,45970,1,0.976640712,0.003337041,0.000889878,0.000889878,0.016685206,0.001557286,0.12173,0.38149,0.244819,0,0,0.00362421
Franklin,G3100610,Nebraska,1536,-0.063520189,-0.473958333,48.8,0.167378309,42054,1,0.982071713,0.001593625,0.001593625,0.001593625,0.005976096,0.007171315,0.11101,0.53085,0.06698,0,0,0.00193359
Frontier,G3100630,Nebraska,1305,-0.076092936,-0.563984674,44.8,0.191512514,51328,1,0.983682984,0.001864802,0.001864802,0,0.004662005,0.007925408,0.17308,0.44122,0.043539,0,0.00073,0.00164279
Furnas,G3100650,Nebraska,2240,-0.104548662,-0.606696429,47.1,0.168558456,40759,1,0.973368842,0.001065246,0.007989348,0.001065246,0.014647137,0.001864181,0.31841,0.39605,0.147009,0,0,0.00281981
Gage,G3100670,Nebraska,9661,-0.071964376,-0.166649415,43.6,0.192523727,46164,0.444,0.973298122,0.001467136,0.002053991,0.002053991,0.009683099,0.011443662,0.215319,0.40554,0.073099,0.01183,0.000179,0.0121617
Garden,G3100690,Nebraska,1091,-0.045068374,-0.538038497,51.4,0.194789082,40125,1,0.91740413,0,0,0.008849558,0.061946903,0.01179941,0.068549,0.338839,0.10695,0,0,0.0013734
Garfield,G3100710,Nebraska,940,-0.088700682,-0.659574468,49.1,0.132827325,39241,1,0.990740741,0,0,0,0,0.009259259,0.33529,0.26891,0.24402,0,0,0.00118331
Gosper,G3100730,Nebraska,978,-0.022971011,-0.515337423,45.4,0.166309779,44241,1,0.967637541,0.002588997,0.002588997,0,0.01618123,0.011003236,0.573389,0.16781,0.036689,0,0,0.00123115
Grant,G3100750,Nebraska,363,-0.049639321,-0.804407714,47.3,0.182926829,40982,1,0.978723404,0,0,0,0.008510638,0.012765957,0.157979,0.371339,0.097719,0.07492,0.00326,0.00045696
Greeley,G3100770,Nebraska,1185,-0.190718003,-0.405063291,46.1,0.152321631,44219,1,0.98944591,0.007915567,0.002110818,0,0.002110818,-0.001583113,0.093379,0.22065,0.478329,0,0,0.00149173
Hall,G3100790,Nebraska,20229,-0.030348056,-0.271145385,35.6,0.167775451,48044,0.146,0.866125229,0.012313335,0.004977731,0.009824469,0.102567461,0.004191774,0.1903,0.169419,0.205389,0.01839,0.00348,0.02546517
Hamilton,G3100810,Nebraska,4871,-0.075167023,-0.503797988,42.9,0.226799167,56809,0.511,0.980044346,0.001478197,0.000591279,0.000591279,0.012564671,0.004730229,0.1963,0.32387,0.064769,0.027399,0.002521,0.00613183
Harlan,G3100830,Nebraska,1778,-0.060574252,-0.585489314,49.9,0.166277259,44801,1,0.986988848,0.001486989,0.001486989,0,0.007434944,0.00260223,0.199819,0.240719,0.07245,0,0,0.00223823
Hayes,G3100850,Nebraska,539,-0.10856955,-0.788497217,45.5,0.176056338,47150,1,0.973509934,0.005298013,0,0.005298013,0.01986755,-0.00397351,0.108579,0.057909,0,0,0,0.00067852
Hitchcock,G3100870,Nebraska,1495,-0.129700403,-0.604682274,49.1,0.137429644,40000,1,0.978070175,0.001754386,0.004385965,0.001754386,0.010964912,0.003070175,0.266509,0.249659,0.100409,0,0,0.00188197
Holt,G3100890,Nebraska,4939,-0.081331488,-0.615509212,45.9,0.165466649,47768,0.647,0.97725837,0.00050537,0.006317119,0.00050537,0.015161087,0.000252685,0.22405,0.16349,0.291709,0.01284,0,0.00621744
Hooker,G3100910,Nebraska,395,-0.046806543,-0.686075949,47.8,0.248046875,38750,1,0.962962963,0,0.007407407,0.007407407,0.018518519,0.003703704,0.18478,0.3125,0.095109,0,0,0.00049724
Howard,G3100930,Nebraska,2870,-0.085063011,-0.340069686,43.2,0.154267458,48293,1,0.976793249,0.005274262,0.005274262,0.000843882,0.009493671,0.002320675,0.16943,0.14568,0.233819,0,0.00016,0.00361289
Jefferson,G3100950,Nebraska,3446,-0.124080543,-0.281775972,47,0.128814179,43407,0.482,0.970389171,0.000676819,0.005076142,0,0.017766497,0.006091371,0.252419,0.37167,0.105209,0,0.00013,0.00433798
Johnson,G3100970,Nebraska,2063,-0.102801102,-0.210857974,43.7,0.123037323,42689,1,0.862962963,0.067901235,0.003703704,0.00617284,0.045679012,0.013580247,0.245539,0.156409,0.28906,0,0.00537,0.002597
Kearney,G3100990,Nebraska,3180,-0.067660976,-0.495597484,41.9,0.271447426,54485,0.546,0.970286885,0.000819672,0.000819672,0.00204918,0.020491803,0.005532787,0.206659,0.37972,0.06873,0,0.00031,0.00400313
Keith,G3101010,Nebraska,4058,-0.025471391,-0.521439133,48.2,0.202922078,43662,0.471,0.945736434,0.002325581,0.001550388,0,0.034108527,0.01627907,0.28035,0.19252,0.155349,0,0.0153,0.00510839
Keya Paha,G3101030,Nebraska,484,-0.095099468,-0.646694215,53.7,0.148580968,33472,1,0.991803279,0,0,0,0,0.008196721,0.36893,0.19903,0,0,0,0.00060928
Kimball,G3101050,Nebraska,1687,0.00290296,-0.497925311,46.8,0.173376859,43542,1,0.940972222,0.010416667,0.006944444,0,0.032986111,0.008680556,0.10625,0.19524,0.07851,0,0,0.00212367
Knox,G3101070,Nebraska,4036,-0.091752339,-0.452428147,46.6,0.17823885,41372,1,0.913109756,0.00152439,0.064786585,0.00152439,0.008384146,0.010670732,0.13309,0.390069,0.244569,0,0.00046,0.0050807
Lancaster,G3101090,Nebraska,127355,-0.052988032,-0.003290016,32.6,0.35886731,51810,0.083,0.903332226,0.027839749,0.005150235,0.019675322,0.034176674,0.009825794,0.133289,0.16258,0.149289,0.0118,0.009789,0.1603202
Lincoln,G3101110,Nebraska,15655,-0.046472674,-0.401022038,38.7,0.183901461,49382,0.305,0.929860465,0.006511628,0.001860465,0.001860465,0.051906977,0.008,0.153599,0.179699,0.19243,0.028,0.004189,0.01970722
Logan,G3101130,Nebraska,431,-0.076867303,-0.668213457,50.5,0.148496241,44444,1,1,0,0,0,0,0,0,0.10878,0.460029,0,0,0.00054256
Loup,G3101150,Nebraska,358,-0.087253188,-0.636871508,47.5,0.135278515,37708,1,0.975609756,0,0.009756098,0,0,0.014634146,0.126579,0,0,0,0,0.00045067
McPherson,G3101170,Nebraska,291,-0.008010509,-0.673539519,49,0.249122807,51563,1,1,0,0,0,0,0,0.111319,0.11317,0,0,0,0.00036632
Madison,G3101190,Nebraska,13885,-0.0811526,-0.47367663,37.2,0.209554396,45717,0.279,0.927406199,0.006933116,0.00591354,0.000611746,0.051182708,0.007952692,0.349899,0.138919,0.26849,0.01184,0.00901,0.01747906
Merrick,G3101210,Nebraska,3489,-0.043714354,-0.448552594,43.3,0.150862869,49609,0.589,0.966552316,0.006003431,0.001715266,0,0.011149228,0.01457976,0.13627,0.294329,0.12084,0,0.00038,0.00439211
Morrill,G3101230,Nebraska,2190,-0.063007483,-0.559817352,43.1,0.207075065,42025,1,0.895945946,0.001081081,0.006756757,0.005405405,0.082432432,0.008378378,0.255449,0.11603,0.109079,0,0.0002,0.00275687
Nance,G3101250,Nebraska,1621,-0.053402779,-0.385564466,44.9,0.121235227,40714,1,0.975481611,0.001401051,0.001401051,0,0.017513135,0.004203152,0.059969,0.202139,0.34137,0,0.00054,0.00204059
Nemaha,G3101270,Nebraska,3214,-0.017706429,-0.275046671,41.5,0.24631579,41929,0.521,0.962798937,0.007971656,0.007971656,0.005314438,0.007971656,0.007971656,0.1715,0.337889,0.4346,0,0.00097,0.00404593
Nuckolls,G3101290,Nebraska,2191,-0.080492811,-0.459151073,49.3,0.126464404,33875,1,0.978783593,0.004243281,0,0.001131542,0.014144272,0.001697313,0.17956,0.31,0.164219,0,0.00067,0.00275813
Otoe,G3101310,Nebraska,6982,-0.085411152,-0.243053566,42.7,0.212443376,50917,0.551,0.967227253,0.001724881,0.003018542,0.000862441,0.02414834,0.003018542,0.05064,0.416069,0.22211,0.021859,0.01283,0.00878926
Pawnee,G3101330,Nebraska,1341,-0.100434065,-0.372110365,49.3,0.14159292,43634,1,0.976958525,0,0.001843318,0,0.013824885,0.007373272,0.165159,0.26037,0.25099,0,0.00108,0.00168811
Perkins,G3101350,Nebraska,1394,-0.092767798,-0.643472023,45.1,0.205288462,53299,1,0.966666667,0,0,0,0.028888889,0.004444444,0.2963,0.237039,0.270029,0,0,0.00175483
Phelps,G3101370,Nebraska,4380,-0.058910541,-0.575342466,43.9,0.211048159,47871,0.419,0.963689179,0.001452433,0.003631082,0.004357298,0.023238925,0.003631082,0.33968,0.275899,0.057359,0.013279,0.000221,0.00551374
Pierce,G3101390,Nebraska,3431,-0.106732442,-0.603322647,41.9,0.169014085,52096,1,0.985968195,0.000748363,0.000748363,0.000748363,0.008419083,0.003367633,0.397329,0.23025,0.158,0,0,0.0043191
Platte,G3101410,Nebraska,13473,-0.097526504,-0.513100275,38.7,0.172736433,51395,0.314,0.932566531,0.00157871,0.000180424,0.00090212,0.054578259,0.010193956,0.25831,0.130719,0.42011,0.011449,0.00589,0.01696042
Polk,G3101430,Nebraska,2457,-0.100539824,-0.554334554,45.1,0.186592769,52012,1,0.981226533,0.001001252,0,0.001001252,0.010012516,0.006758448,0.133,0.282279,0.14909,0,0,0.00309298
Red Willow,G3101450,Nebraska,4936,-0.09601616,-0.595421394,42.4,0.222788204,45206,0.316,0.956547619,0.008333333,0.007738095,0.002380952,0.020833333,0.004166667,0.20136,0.19955,0.34256,0.028859,0,0.00621366
Richardson,G3101470,Nebraska,3739,-0.125927519,-0.33484889,47.7,0.156424581,38977,0.506,0.9510329,0.000612089,0.00841622,0.002295333,0.011476664,0.026166794,0.15808,0.276459,0.19849,0,0.00024,0.00470682
Rock,G3101490,Nebraska,789,-0.095697868,-0.721166033,49.4,0.191910499,41619,1,0.975609756,0.008130081,0,0,0,0.016260163,0.04325,0.36042,0.06553,0,0,0.00099323
Saline,G3101510,Nebraska,4958,-0.099759634,-0.054054054,36,0.148617512,46434,0.511,0.884318766,0.019023136,0.002570694,0.001542416,0.083290488,0.009254499,0.151199,0.20577,0.148659,0.012039,0.0005,0.00624135
Sarpy,G3101530,Nebraska,71490,-0.072528637,-0.231389006,33,0.357991556,69269,0.053,0.887851319,0.035439348,0.00318863,0.01689974,0.042181023,0.01443994,0.12425,0.058539,0.214419,0.019079,0.00032,0.08999483
Saunders,G3101550,Nebraska,10312,-0.098748312,-0.335822343,41.9,0.239471806,58785,0.665,0.977682967,0.000984575,0.004266492,0.003281917,0.007548408,0.006235642,0.082629,0.2204,0.28229,0.00491,0.000429,0.01298121
Scotts Bluff,G3101570,Nebraska,14287,-0.035505048,-0.372436481,38.7,0.204268542,43113,0.298,0.820826385,0.003520474,0.010005559,0.005558644,0.152121549,0.007967389,0.19846,0.114849,0.16327,0.02039,0.00439,0.01798512
Seward,G3101590,Nebraska,7573,-0.087368167,-0.345569787,38.3,0.268024633,60676,0.604,0.974097331,0.004317111,0.001177394,0.004317111,0.010596546,0.005494505,0.40687,0.159039,0.118989,0,0.00018,0.00953323
Sheridan,G3101610,Nebraska,2472,-0.05580914,-0.659789644,46.6,0.203069054,37813,1,0.881009615,0.002403846,0.0625,0.006009615,0.015625,0.032451923,0.154689,0.200039,0.07314,0.022859,0.00109,0.00311186
Sherman,G3101630,Nebraska,1530,-0.012909744,-0.245098039,48.6,0.141418564,43000,1,0.987628866,0.004123711,0.001649485,0.001649485,0.004123711,0.000824742,0.138639,0.117069,0.488579,0,0,0.00192603
Sioux,G3101650,Nebraska,739,-0.0437787,-0.707713126,47.5,0.261487965,43558,1,0.97,0,0,0,0.025,0.005,0.03432,0.103739,0.07628,0,0,0.00093029
Stanton,G3101670,Nebraska,2644,-0.057221402,-0.504916793,39,0.156481025,50962,0.735,0.961754781,0.002249719,0,0.005624297,0.014623172,0.015748032,0.17393,0.127099,0.05825,0,0.00016,0.00332839
Thayer,G3101690,Nebraska,2659,-0.096652877,-0.430989094,48.8,0.165748754,43077,1,0.985221675,0,0.000985222,0.000985222,0.007389163,0.005418719,0.425399,0.47322,0.086069,0,0,0.00334727
Thomas,G3101710,Nebraska,408,-0.061463047,-0.779411765,38.9,0.200364299,56429,1,0.949152542,0.006779661,0.006779661,0.025423729,0,0.011864407,0.193199,0.23184,0.07728,0,0,0.00051361
Thurston,G3101730,Nebraska,2215,0.06943762,0.139051919,28.6,0.14846462,41961,1,0.479096045,0.006779661,0.477966102,0.000903955,0.01920904,0.016045198,0.10965,0.21499,0.04078,0.074349,0.031271,0.00278834
Valley,G3101750,Nebraska,2195,-0.135529573,-0.528018223,47.3,0.192048734,44762,1,0.990977444,0.001203008,0.001203008,0,0.003007519,0.003609023,0.19977,0.2385,0.227699,0,0,0.00276316
Washington,G3101770,Nebraska,10246,-0.104671174,-0.367655671,41,0.289922826,65803,0.612,0.9630241,0.006272697,0.002310994,0.001980852,0.017167382,0.009243975,0.11703,0.20955,0.41618,0.013939,0.000051,0.01289813
Wayne,G3101790,Nebraska,3682,-0.056081653,-0.385388376,29.4,0.33778881,46612,0.421,0.952095808,0.01330672,0,0.001330672,0.021290752,0.011976048,0.21636,0.274519,0.102549,0,0.00073,0.00463507
Webster,G3101810,Nebraska,1742,-0.093633479,-0.468427095,47.5,0.166975881,39722,1,0.962134251,0.001376936,0,0.012048193,0.022375215,0.002065404,0.307189,0.211699,0.198849,0,0,0.00219291
Wheeler,G3101830,Nebraska,448,-0.021590909,-0.5625,47.3,0.221782178,39602,1,0.922413793,0,0,0,0.068965517,0.00862069,0.106359,0.16137,0.12225,0,0,0.00056396
York,G3101850,Nebraska,6355,-0.057451693,-0.550904799,42.2,0.239329919,47220,0.441,0.96251802,0.007688611,0.005766458,0.000384431,0.01345507,0.01018741,0.416899,0.219319,0.138969,0,0,0.00799996
Churchill,G3200010,Nevada,10265,-0.0846583,-0.39941549,39.2,0.166656503,54538,0.347,0.821011673,0.015564202,0.044191217,0.023068371,0.081989994,0.014174541,0.119989,0.022829,0.09889,0.111989,0.000681,0.01011412
Clark,G3200030,Nevada,691190,-0.043989681,0.145955526,35.5,0.221025021,54218,0.013,0.606454894,0.111937558,0.005359572,0.078892248,0.166990205,0.030365524,0.077239,0.013869,0.181479,0.0637,0.01275,0.68103039
